pitch_id,pitcher_id,pa_of_inning,pitch_of_pa,inning,outs,balls,strikes,batter_side,pitcher_throws,pitch_type,pitch_call,rel_speed,spin_rate,tilt,rel_height,rel_side,extension,vert_break,induced_vert_break,horz_break,plate_loc_height,plate_loc_side,strike_prob,runner_on_first_id,runner_on_second_id,runner_on_third_id,post_runner_on_first_id,post_runner_on_second_id,post_runner_on_third_id,hit_type,play_result,direction,exit_speed,angle,distance,bearing,venue
d85e9579-f85a-4841-9b6e-54afe7fdfaa2,player_b,1,6,4,0,3,2,left,left,four_seam,foul_ball,93.91663654,2292.588898,10:30,5.664184344,-2.290617418,5.791894363,-19.07282132,12.3074891,-15.89899751,3.215319696,-1.052180066,0.042915042,,,,,,,,foul_ball,69.14974782,51.23427518,-49.81811696,3.87913272,64.57870091,Cheney Stadium
1c9b74a8-1d9d-470b-aefe-4670fcc16fd6,player_b,4,3,3,1,1,1,right,left,changeup,foul_ball,84.63012202,2150.964802,9:45,5.265986164,-2.669882803,5.818539176,-31.89727453,5.658141797,-13.32725126,1.607844946,0.327951728,0.519624829,669344,681146,,669344,681146,,,foul_ball,-57.04396115,89.35069659,-11.8934587,10.1861695,-44.94886358,Las Vegas Ballpark
5666ae7f-2396-47fa-aeec-7027d0c26ee1,player_a,1,3,2,0,1,1,right,right,slider,in_play,84.14297,2399.75016,7:45,5.4848,2.09153,5.2078,-45.13056,-4.77662,-8.42603,2.02932,-0.00679,0.945916951,,,,,,,hard_ground_ball,out,-36.186743,95.78301,5.133514,89.75359,-37.451513,PrinceGeorge
feec1692-22c3-4f05-b117-8fa97ea64d5e,player_b,5,2,3,2,0,1,left,left,slider,in_play,79.29893695,2620.851372,4:45,5.90192192,-1.885070179,5.535151487,-49.73507779,-6.381103948,5.373731147,1.857640207,0.202343811,0.787860513,666150,,,666150,,,soft_ground_ball,out,61.85513806,52.54327844,-59.17447002,2.028751235,21.67014244,Sutter Health Park
9ed5da71-95b4-4204-976c-bf929e404af3,player_a,2,2,4,1,0,1,right,right,cutter,ball_called,89.189221,2534.962517,1:15,5.566668,1.426674,5.776636,-31.742282,3.655277,-1.257577,1.507954,-1.139994,0.020220026,,,,687401,,,,,,,,,,The Diamond
82720fb0-2365-47f3-8e90-3edfbf687f28,player_a,2,1,4,0,0,0,left,right,four_seam,ball_called,93.09313,2529.027203,2:00,5.40892,2.30194,6.15263,-25.75373,6.07235,10.55647,2.04695,-0.98105,0.304176897,677588,,,686659,,677588,,,,,,,,CanalPark
3f2666c3-f61a-4480-ae18-2bc32dfdff2b,player_b,2,4,2,0,0,2,right,left,four_seam,in_play,92.45042025,2279.410229,10:30,5.724737427,-2.134785459,5.605969751,-16.62154405,14.23100569,-5.633422142,1.843564423,0.305797343,0.748426616,669450,,,,669450,,medium_ground_ball,out,3.034743549,64.1855795,-11.85987962,8.534819337,0.230172848,Greater Nevada Field
ccdbc7e3-25ff-458c-b21e-2722610176f7,player_a,2,1,5,1,0,0,left,right,changeup,ball_called,87.31102,1891.252115,2:45,5.45318,2.20433,5.68838,-34.23739,2.60813,16.15908,2.48288,1.17694,0.274546891,,,,666310,,,,,,,,,,CanalPark
f77eabe9-0db0-4bd9-b538-dd65520aaa85,player_a,4,7,6,1,3,2,right,right,four_seam,ball_called,94.631302,2500.753993,1:30,5.591799,2.23887,5.851572,-24.790575,6.105847,8.311972,3.684549,-0.340905,0.086491756,686531,676811,,693307,686531,676811,,,,,,,,The Diamond
a8360551-ff43-4ffa-8035-b4837a7f84e4,player_a,5,3,4,2,0,2,left,right,curveball,in_play,84.496451,2486.640603,7:15,5.587978,1.727593,6.125001,-51.779059,-12.270359,-13.573194,2.091325,0.024701,0.878319383,,,,,,,hard_line_drive,error,-1.338477,109.880181,16.857263,363.134252,-1.450502,UPMC Park
b2341efe-dde2-4fd8-8509-a8032b3178c5,player_b,2,2,7,1,0,1,right,left,changeup,strike_called,84.4924556,2050.926101,10:00,5.401988821,-2.490358255,5.687587551,-36.64168859,1.903655871,-19.99544577,3.508732953,-0.010880841,0.291334093,,,,,,,,,,,,,,Sutter Health Park
61d01934-2add-4b6c-996a-91e2042504ea,player_b,6,1,6,2,0,0,left,left,slider,strike_called,81.88955985,2725.388837,4:45,5.349110776,-2.488270995,5.712385279,-40.92302143,0.505535129,6.50477278,2.438194536,0.743884056,0.854961455,671083,666150,645444,671083,666150,645444,,,,,,,,Sutter Health Park
c9d4d589-3b28-4917-a2f7-15e2c1a8187b,player_a,1,5,2,0,2,2,right,right,four_seam,ball_called,94.246534,2484.053701,1:45,5.505884,2.320547,5.633237,-20.163855,11.013103,12.214696,3.729781,-0.907759,0.015268597,,,,,,,,,,,,,,The Diamond
7884a65f-99fe-4580-ad85-d2f8b5b8b724,player_b,4,3,4,2,1,1,right,left,changeup,in_play,86.0316471,2097.364256,10:00,5.435764989,-2.439150968,5.845855974,-26.23442119,9.570555706,-10.83414045,2.094194967,-1.007466,0.459551454,678636,,,678636,,,medium_ground_ball,out,-34.39296391,64.53734702,-9.980410481,13.14153257,-24.04006342,Smith's Ballpark
3fc0a92c-7ef9-43ae-8871-e0e6485927b9,player_a,5,1,2,2,0,0,right,right,four_seam,strike_swinging,93.847576,2510.851706,2:00,5.470865,2.321263,5.915182,-24.306555,7.215035,9.395139,2.933419,-0.416209,0.971586406,650700,,678009,676748,,650700,,,,,,,,The Diamond
37f0b644-920c-415a-8480-c460950e03a4,player_b,1,2,1,0,1,0,right,left,four_seam,foul_ball,92.77207681,2327.986046,10:45,5.818396122,-2.334781274,5.472941676,-16.94794703,14.94737294,-10.09934349,2.117343635,0.002347007,0.978603661,,,,,,,,foul_ball,95.36503412,70.67069422,65.73429334,165.2037012,105.531615,Sutter Health Park
e44368b1-0cc7-42e4-9477-24d4abc2c8fb,player_a,2,3,1,1,1,1,right,right,slider,strike_called,84.16668,2488.32985,8:30,5.41957,2.36112,5.16808,-45.36677,-2.98684,-14.20463,2.37415,-0.87967,0.655847132,,,,,,,,,,,,,,HadlockField
b95f201c-868d-40ac-9068-fb4ce69b1e80,player_b,2,3,3,1,2,0,right,left,slider,strike_called,78.96725222,2589.22463,4:45,5.780423529,-2.327417579,5.646869731,-48.12478133,-4.065652258,3.608313325,2.142607155,-0.247813697,0.970401227,,,,,,,,,,,,,,Sutter Health Park
7f5b3445-4762-4370-a771-3ddd1a0e96d7,player_b,5,1,4,1,0,0,left,left,slider,strike_swinging,78.46254237,2524.542937,4:30,5.843657222,-2.123685184,5.494650851,-47.69160987,-2.913100485,11.65820957,1.943862242,0.204784161,0.903510869,,656943,,,656943,,,,,,,,,Sutter Health Park
16c01248-9368-47fe-8a65-821ead6bad5b,player_a,6,3,2,2,1,1,right,right,curveball,ball_called,82.36053,2244.459905,7:00,5.53731,2.13133,5.4594,-55.27725,-12.75307,-7.65682,3.9708,0.38441,0.018070884,669002,,678894,,,,,,,,,,,NaturalGasField
6282826e-532b-4494-95a7-fee72670f910,player_a,7,3,1,2,1,1,right,right,four_seam,foul_ball,93.30007,2469.087981,1:30,5.472485,1.980933,5.998241,-22.26648,10.180182,9.20957,1.70468,-0.475193,0.674446166,,,,,,,,foul_ball,58.258484,61.993516,40.822211,184.174329,65.568321,UPMC Park
13fdb808-400f-406d-83ba-212228f7f294,player_a,1,4,7,0,2,1,right,right,cutter,strike_swinging,85.94967,2353.677,6:15,5.61005,2.256326,5.654549,-39.631729,-1.599857,-1.587875,1.215358,-0.034399,0.028098753,,,,676627,,,,,,,,,,The Diamond
cd47eadf-01ba-4d65-a40f-a0e430d23697,player_a,4,3,2,1,1,1,right,right,four_seam,strike_called,93.047933,2655.385212,1:45,5.571158,2.30793,5.68025,-18.595051,13.8323,12.231497,2.780929,-0.916667,0.641497731,665846,671271,,665846,671271,,,,,,,,,The Diamond
064b312c-716a-4089-adfe-67ec56332e7e,player_a,2,3,4,0,1,1,left,right,four_seam,ball_called,91.945485,2421.898257,1:45,5.627537,2.352631,5.807528,-20.739249,12.366892,13.480372,2.353987,1.407963,0.0284943,669224,,,685313,669224,,,,,,,,,The Diamond
811d2cea-86ac-41fc-8a2f-34bc820ebbbd,player_a,1,3,2,0,0,2,left,right,curveball,ball_called,85.050717,2515.421389,7:15,5.601554,2.253107,5.638995,-49.738535,-11.204049,-13.442287,1.044174,-1.116638,0.002355177,,,,,,,,,,,,,,The Diamond
e5290bba-0a87-4f44-b6bf-a488353513fd,player_a,2,1,2,1,0,0,right,right,four_seam,foul_ball,93.763229,2550.54629,1:45,5.652374,2.025456,5.851556,-22.091586,9.790241,12.554671,2.857801,-0.133396,0.979708731,,,,,,,,foul_ball,150.989373,74.002117,24.050902,206.111921,151.64222,The Diamond
3ea8cecf-d867-4536-bd4f-0d05e0ca939d,player_a,5,3,2,1,1,1,left,right,changeup,ball_called,88.852044,1927.064291,2:00,5.458694,2.475443,6.010366,-32.188333,3.205133,13.303996,3.747696,1.419356,0.00133448,671117,686639,687714,690987,671117,686639,,,,,,,,The Diamond
06b5d868-3d58-43f0-9c81-c72e5a2c6338,player_a,1,1,1,0,0,0,right,right,four_seam,strike_called,93.9634,2548.942722,1:45,5.82274,2.15172,5.90803,-19.84711,11.76277,12.63878,3.39506,0.01256,0.641997695,,,,669707,,,,,,,,,,NaturalGasField
42886f02-ac19-49eb-813a-f6487a48d61a,player_a,1,3,5,0,0,2,right,right,slider,in_play,85.58701,2549.533726,8:00,5.69853,1.90739,5.53942,-47.88397,-9.1344,-15.61531,1.90536,0.04865,0.63838923,,,,,,,medium_line_drive,out,-14.010811,95.40911,6.280271,183.63143,-16.112481,CanalPark
d22096f3-be72-42c5-9161-9e54a2e8f77d,player_a,4,4,7,2,1,2,left,right,curveball,ball_called,86.741248,2581.541902,6:45,5.544726,2.261341,5.929685,-53.201797,-15.251436,-4.241563,-0.503418,-1.735339,0.000223221,660631,0,0,0,660631,0,,,,,,,,The Diamond
3b2fda83-aedf-4740-9253-51f9d1868b75,player_a,6,5,1,2,2,2,right,right,four_seam,ball_called,94.79938,2455.360027,1:45,5.67447,2.01306,6.06305,-20.73611,10.42097,12.57426,2.36444,-0.87194,0.706973374,,676667,666906,,,,,,,,,,,FNBField
228f0f50-1bd6-4589-9801-81402022e17c,player_a,2,1,5,0,0,0,left,right,changeup,strike_swinging,85.256918,1762.057442,2:00,5.388701,2.388559,5.988463,-37.21465,1.437499,13.171013,1.637669,-0.390064,0.552681029,672823,0,0,0,0,0,,,,,,,,Delta Dental Stadium
1ab83840-704d-47d7-882b-c062262c49f6,player_b,2,4,2,0,2,1,right,left,four_seam,in_play,94.46303045,2336.109774,10:30,5.621006875,-2.552732877,5.587389039,-14.07983161,15.51500464,-9.963804854,3.501406543,-0.517159184,0.248909041,608577,,,,,,hard_fly_ball,home_run,1.894188939,106.0401884,34.70431881,424.6756427,10.55249223,Southwest University Park
7366b03c-8f87-4c59-a9f9-66cec436d68f,player_b,4,2,5,1,0,1,right,left,slider,strike_called,80.93541944,2806.63829,4:45,5.716649625,-2.174991203,5.598965147,-41.19874369,0.787000814,8.183358744,1.724283869,-0.576053739,0.525893807,,,665923,,,665923,,,,,,,,Sutter Health Park
a4041a1e-43bb-4956-ab1c-a5460d6b466c,player_a,2,5,2,0,3,1,right,right,four_seam,in_play,92.35337,2555.855783,1:30,5.59501,2.29808,6.11551,-23.72558,8.94797,8.30185,3.21469,0.03986,0.86584717,,663923,,678894,,663923,medium_line_drive,single,-6.742487,96.41744,7.882804,180.56606,-6.286924,NaturalGasField
d370c5b8-891a-4fc0-83a6-522e0bd84ed3,player_a,5,3,3,2,0,2,right,right,slider,strike_swinging,86.0826,2504.674103,8:30,5.50613,2.19691,5.15209,-42.74713,-3.82713,-15.23296,2.35642,-1.00691,0.241234794,693409,,681393,,,,,,,,,,,PrinceGeorge
feb86a72-bd4f-4e54-b651-bdf51bec86ee,player_b,3,1,7,1,0,0,left,left,slider,ball_called,79.93443345,2721.070924,4:30,5.361054433,-2.463976123,5.737520698,-44.19724446,-1.039441334,7.268796313,1.492690008,1.890114316,0.001717477,675656,,,675656,,,,,,,,,,Sutter Health Park
42e17922-89ab-49dc-a546-e05b2802ae35,player_a,5,3,5,1,0,2,left,right,curveball,ball_called,86.87046,2433.24186,7:15,5.50316,2.17413,5.56222,-51.43134,-13.08141,-11.39754,2.46562,0.94203,0.567092955,,,678021,,,678021,,,,,,,,HadlockField
0720330f-16b4-4e31-82b8-e2757a7776fd,player_a,4,1,2,1,0,0,right,right,slider,ball_called,85.692511,2506.843049,6:15,5.355102,2.498862,5.558072,-35.967787,2.029105,-8.387041,-0.059989,-1.68474,0.001305717,665846,671271,,665846,671271,,,,,,,,,The Diamond
27c25f65-6371-4f8d-8175-90ab395c7e61,player_b,10,4,2,2,1,2,right,left,four_seam,ball_called,95.16604358,2355.892785,10:30,5.769789131,-2.121617202,5.511854359,-16.99286701,12.47067797,-10.8693319,3.993993205,-0.455454278,0.004569878,669087,592714,628451,669087,592714,628451,,,,,,,,Dell Diamond
f9574bd1-5c6b-475b-b097-5780f9d07cf5,player_b,5,1,1,1,0,0,right,left,changeup,ball_called,86.53894544,2284.698785,10:00,5.444833086,-2.381001828,5.779208858,-23.95575677,11.63343874,-9.485602495,1.295057274,-0.2747368,0.086661085,660707,,668723,660707,,668723,,,,,,,,Isotopes Park
94e17bed-8904-47b5-881a-da3b6d4c01f2,player_a,1,4,2,0,0,2,right,right,slider,strike_swinging,85.25275,2508.676827,8:45,5.60584,2.18195,5.65547,-40.42545,-0.72219,-16.59941,1.43363,-0.74226,0.018793063,,,,,,,,,,,,,,FNBField
3dcd4f3e-41a0-4c38-ab78-5ad4babbe557,player_a,2,2,1,1,0,1,right,right,curveball,strike_called,84.54536,2480.18314,7:00,5.682911,2.311925,5.938624,-50.494188,-11.429889,-10.179727,2.663763,0.294843,0.981909871,,,,,,,,,,,,,,The Diamond
8d1714ad-9b3d-4e24-973c-c73ce3e2561e,player_a,3,2,4,2,1,0,left,right,four_seam,strike_called,91.085551,2497.064069,1:45,5.46557,2.114535,5.782616,-21.188415,12.495342,8.99703,2.32104,0.739183,0.956193805,,,,,,,,,,,,,,The Diamond
dc3bf051-e9db-4e79-8753-55c7da3ae323,player_a,1,5,5,0,1,2,right,right,four_seam,foul_ball,92.363915,2480.005307,1:45,5.546612,2.016797,5.828166,-20.195941,12.56406,10.631748,3.153832,0.030935,0.791392684,,,,,,,,foul_ball,,,,,,The Diamond
f165a82f-e409-4c14-bc45-c492d182357e,player_b,3,3,9,2,2,0,right,left,four_seam,foul_ball,94.07496609,2209.539892,10:15,5.540660609,-2.398144995,5.771794335,-17.44227363,13.64747718,-13.06795023,3.184195364,1.007691269,0.182331175,,,,,,,,foul_ball,135.5411162,51.99848869,52.59754086,122.8843926,141.5522141,Sutter Health Park
ac33d2a1-cbc6-4e20-9fcf-07dc54e099e6,player_b,4,2,6,1,1,0,left,left,four_seam,strike_swinging,94.508742,2326.666194,10:30,5.612908981,-2.126290349,5.72495641,-19.10809185,11.70183852,-17.81375488,2.751969117,0.387090773,0.984013498,666150,645444,,666150,645444,,,,,,,,,Sutter Health Park
42b4f29d-5499-4ecc-ac06-441fe7bdec4e,player_b,2,2,2,1,0,1,left,left,slider,strike_swinging,80.2027155,2767.742045,4:45,5.727593944,-2.147874646,5.867687282,-45.66874113,-4.144153588,12.39627027,0.560366033,1.539999917,0.002158349,,,,,,,,,,,,,,Smith's Ballpark
64a1face-cee7-4fa9-aee5-0d1cb8181f75,player_a,1,5,1,0,2,2,left,right,curveball,strike_swinging,85.629097,2687.114371,7:00,5.616683,2.257101,5.817958,-48.793514,-10.596094,-10.369858,0.403779,-1.363137,0.002900986,,,,,,,,,,,,,,The Diamond
2f7d23e9-b158-4b60-ba03-ab746573230a,player_b,2,3,4,1,0,2,left,left,four_seam,ball_called,95.05771857,2234.928862,10:30,5.629674915,-2.270254578,5.483065744,-19.17576252,10.92002903,-14.48693651,2.368223015,-2.038841004,0.002164732,,,,,,,,,,,,,,Sutter Health Park
a95e6333-3dd1-4e06-a6bf-fc17d6459574,player_b,4,2,1,2,1,0,left,left,slider,ball_called,80.99382918,2805.039138,5:00,5.755601142,-2.178596273,5.610516995,-43.24764411,-1.623721696,6.796826671,1.602634324,-0.194316276,0.458239019,,,676857,,,676857,,,,,,,,Sutter Health Park
0dc2f61d-0fc5-420d-9898-c56f4e7dcc87,player_a,2,3,2,0,1,1,right,right,curveball,ball_called,87.084442,2710.457085,6:30,5.371605,2.543711,5.9152,-46.419369,-8.642817,-7.121539,0.204538,-0.795428,0.017368151,,,666126,,,666126,,,,,,,,The Diamond
9a1d6fa6-43ae-4ec5-91cf-5075caaf2867,player_b,1,4,5,0,2,1,right,left,four_seam,ball_called,91.83284379,2341.089518,10:15,5.607409289,-2.261819682,4.835329546,-18.1294321,13.38373148,-11.27727006,3.248436346,-0.63694067,0.469398886,,,,,,,,,,,,,,Greater Nevada Field
1443ecc3-aa31-46a9-8039-49d4dba21e75,player_a,6,4,2,2,1,2,right,right,curveball,ball_called,85.389721,2463.881283,7:00,5.623417,2.261657,5.584816,-48.925209,-11.140399,-6.526154,3.840928,1.470578,0.000805492,676748,,650700,,,,,,,,,,,The Diamond
db515052-58b6-49ad-a0c9-9a896a48df69,player_b,1,3,2,0,1,1,right,left,slider,strike_called,77.69899437,2547.044751,4:45,6.009356213,-2.106630092,5.426963042,-48.49061181,-3.00066617,14.06624738,3.229589706,0.012780776,0.895852625,,,,,,,,,,,,,,Sutter Health Park
c84c7bf4-53e7-4d10-88c6-bf2b3e5788e5,player_a,2,2,2,1,0,1,right,right,slider,strike_swinging,83.695729,2561.767026,7:00,5.608954,2.221244,5.754974,-43.667603,-4.126558,-10.611499,1.046176,-1.202221,0.002425344,,,,,,,,,,,,,,The Diamond
3e132fed-9502-4097-8ce0-1b34a55c9165,player_b,3,6,3,2,2,2,right,left,changeup,in_play,84.31255566,2189.713424,9:45,5.342020437,-2.538592906,5.806072948,-34.27617185,4.030114403,-18.87882397,1.203326718,-0.178784156,0.036632065,,,,,,,medium_line_drive,out,-20.51582368,93.20339635,18.34929063,297.0065594,-25.85312456,Sutter Health Park
9f835a29-2500-4ce1-aaae-286e0c29af8f,player_b,1,1,4,0,0,0,left,left,four_seam,in_play,92.94301844,2328.861423,10:45,5.800772833,-2.188729599,5.675336919,-16.83622967,15.03754965,-13.9103348,1.911079161,-0.62822573,0.811842918,,,,676782,,,bunt,single,33.27682226,50.0839425,-29.18956554,5.64284711,25.67845693,Sutter Health Park
b9154fe0-2c23-45ca-b41b-f45b7810268e,player_a,5,1,4,2,0,0,left,right,four_seam,ball_called,92.984344,2463.466586,1:15,5.466306,1.78746,6.167126,-24.019128,8.445566,5.619976,3.606172,1.100696,0.019051649,,,672779,,687823,,,,,,,,,The Diamond
89cf2a5d-707f-42be-97c8-a5da5a2eeec3,player_b,3,1,3,1,0,0,right,left,four_seam,foul_ball,93.72627981,2378.919638,10:30,5.66215414,-2.172818891,5.806461804,-16.22337784,15.42529836,-10.53043362,2.917659534,-0.445627923,0.962122858,,656695,,,656695,,,foul_ball,127.5850416,74.51476561,42.64498232,206.8714002,133.446207,Sutter Health Park
e856d4b3-3c3a-4248-96a6-0ebc35a0cbd6,player_b,5,3,5,2,1,1,right,left,four_seam,foul_ball,95.26211862,2128.670544,10:30,5.692427501,-2.112153424,5.789818266,-16.39236226,12.71261073,-7.23452378,2.159086075,0.131397184,0.961436808,605504,,683021,605504,,683021,,foul_ball,53.52456295,89.66798396,60.94748209,243.3968468,71.34084169,Smith's Ballpark
8d36d768-ae4c-479a-a7ff-f9bbdec975e7,player_b,3,4,6,0,2,1,right,left,changeup,foul_ball,84.47669756,2154.176572,9:30,5.326520826,-2.391706897,5.986209829,-31.97994042,6.688377291,-18.41641153,1.39899369,0.320748567,0.151445448,666150,645444,,666150,645444,,,foul_ball,62.12829001,81.64841047,60.44875251,222.8896003,74.11195904,Sutter Health Park
fa9288aa-5cf3-4660-9092-7fd48c8fd454,player_a,5,4,2,1,2,1,right,right,four_seam,strike_called,93.90773,2442.118526,1:15,5.69102,1.91697,6.08521,-19.26298,12.10852,8.62645,1.93179,-0.61318,0.856964529,,686758,,,686758,,,,,,,,,NaturalGasField
7b89bb9b-274a-4fd2-ad65-7fd6fa64e37d,player_b,2,6,1,0,3,2,right,left,slider,ball_called,79.96347039,2832.181935,5:00,5.659419856,-2.151238684,5.813751384,-47.47299889,-5.24817813,11.39721273,0.599944767,0.961576794,0.0025204,,,621005,668723,,621005,,,,,,,,Isotopes Park
00f6ff6d-2f20-42aa-9fdc-179ea2deecdb,player_b,2,1,1,0,0,0,left,left,four_seam,ball_called,93.83433175,2275.111457,10:30,5.732961364,-2.211267998,5.542836087,-15.66478927,15.39424637,-12.47889222,2.482929615,-1.107544297,0.178499207,676857,,,676857,,,,,,,,,,Sutter Health Park
afd592f4-1299-4c85-982d-28d1dbf5bd74,player_a,2,2,2,0,0,1,right,right,slider,strike_swinging,83.757458,2500.978475,7:30,5.47205,1.708844,5.879478,-43.200644,-3.476402,-10.885297,1.859735,-0.93137,0.284465194,,669002,,,669002,,,,,,,,,The Diamond
9ce927a3-0daf-4ea0-8455-e16cbea45636,player_b,5,5,3,1,2,2,right,left,four_seam,foul_ball,93.59242497,2411.856966,10:15,5.448929937,-2.405576609,5.577924813,-16.42137186,14.32604026,-11.59951443,3.234244309,-0.253876604,0.567996383,669352,675662,,669352,675662,,,foul_ball,157.1621467,72.48532058,43.36412134,243.3954434,157.101046,Dell Diamond
6e0a28dd-bb59-40ba-a313-b3ee13046542,player_a,2,1,1,1,0,0,left,right,curveball,strike_called,82.06097,2310.927972,7:30,5.63835,1.72167,5.6784,-57.01371,-14.36686,-14.87812,2.51165,0.05435,0.987097561,,,,,,,,,,,,,,PrinceGeorge
2aa7dc2e-56ea-4d6a-856e-789968c167d9,player_a,3,3,3,0,1,1,right,right,slider,ball_called,84.368674,2449.625213,7:30,5.516346,2.39087,5.745491,-42.203258,-3.093047,-10.706685,2.232545,1.058617,0.406453133,686531,,,686531,,,,,,,,,,The Diamond
a4f47a87-e042-4a76-975c-a688307080ff,player_a,1,2,3,0,1,0,left,right,cutter,ball_called,82.973626,2434.404213,7:15,5.36185,2.244337,5.832873,-40.315139,0.789472,-1.497901,1.4282,-1.62642,0.008408237,,,,,,,,,,,,,,Delta Dental Stadium
5e6e2c88-06c9-45fd-99eb-6b18c3ff42f6,player_a,5,1,4,2,0,0,right,right,slider,strike_called,82.66273,2447.658222,8:15,5.52697,1.93713,5.61792,-45.20608,-3.90813,-11.22288,1.94358,-0.0146,0.913787961,686251,686452,,,,,,,,,,,,FNBField
077eaf4e-7681-4e03-9013-ab2841dcf964,player_a,3,6,3,2,3,2,left,right,four_seam,strike_called,96.81188,2674.545342,1:45,5.36692,2.37193,6.16328,-16.91057,13.25239,14.01617,1.82995,-0.40092,0.772705317,,,,,,,,,,,,,,HadlockField
8c2d3ff9-de1b-403a-81c9-3cfd52280230,player_a,1,1,4,0,0,0,left,right,curveball,strike_called,82.53308,2332.789609,7:15,5.72862,1.66414,5.46387,-53.21331,-11.34681,-10.70667,2.74687,-0.10795,0.986976683,,,,672779,,,,,,,,,,NaturalGasField
a7397111-afe9-4269-bf8d-3f4c684b5da5,player_a,3,2,1,2,0,1,left,right,four_seam,ball_called,95.581636,2579.461529,1:45,5.691425,2.121726,6.159591,-17.783708,12.749076,14.639446,1.439181,-1.22888,0.006194834,,,,,,,,,,,,,,The Diamond
fc928c7b-9159-4d12-9bf9-d5c7a36d2a89,player_a,3,3,1,1,1,1,right,right,four_seam,strike_swinging,92.847426,2517.422231,1:45,5.432609,2.43114,5.901296,-15.173279,17.17771,8.679221,3.029743,0.15352,0.90987587,,,,,,,,,,,,,,Delta Dental Stadium
ee60dfad-367f-4533-bb1e-b3ee38bfcf0c,player_a,2,1,4,0,0,0,right,right,four_seam,strike_called,93.11688,2428.851438,1:30,5.57429,2.17381,5.9217,-19.26724,13.21729,13.53835,2.25872,-0.73919,0.920784891,687401,,,687401,,,,,,,,,,PrinceGeorge
d0d43e3e-1011-4066-9ef7-5f10fc11ae38,player_b,1,3,1,0,1,1,right,left,four_seam,foul_ball,93.94262561,2516.570759,10:45,5.838540162,-2.147073309,5.758007196,-11.76384737,19.80757085,-11.65763615,2.98138934,0.448363316,0.891367614,,,,,,,,foul_ball,,,,,,Sutter Health Park
5ae170c5-cd7a-4464-bd23-fe754c8e7048,player_a,1,4,1,0,1,2,left,right,curveball,strike_swinging,83.60511,2482.791147,7:00,5.58868,2.20925,5.33276,-57.39693,-15.59732,-11.15108,2.13456,-0.35691,0.901566267,,,,,,,,,,,,,,HadlockField
e4e190ce-87c1-496c-aafb-c23f84d5dc52,player_a,3,2,1,2,0,1,left,right,four_seam,strike_swinging,94.404602,2528.74121,1:45,5.475708,2.730041,5.75941,-16.755232,14.915108,15.0326,2.359125,0.970772,0.636101007,,,,,,,,,,,,,,The Diamond
22a5b41b-2b62-41a7-86ca-ccfabf6171c2,player_b,1,3,5,0,1,1,right,left,four_seam,strike_swinging,93.20405434,2296.25215,10:30,5.658193795,-2.463205468,5.606325503,-15.72951433,14.97661915,-7.039433718,2.832942637,0.892520788,0.325024784,,,,,,,,,,,,,,Dell Diamond
f9b26471-d772-4f96-9eb9-0801a019d228,player_a,1,2,3,0,0,1,right,right,slider,ball_called,84.832622,2524.327807,6:30,5.62284,2.290415,5.664261,-43.677932,-4.911901,-10.625928,1.434896,-1.690909,0.0018482,,,,,,,,,,,,,,The Diamond
8c2da0a4-2039-487c-a10e-d738f494a16a,player_a,8,6,1,2,3,2,left,right,curveball,ball_called,85.842907,2563.468155,7:00,5.63881,2.017016,5.798004,-49.603237,-11.896267,-6.562789,3.93266,1.145192,0.002304528,,668974,,687398,668974,,,,,,,,,The Diamond
88c3651d-dc82-4411-98d1-25e00f725757,player_a,3,4,2,2,2,1,left,right,cutter,strike_swinging,86.233635,2631.877582,8:00,5.647897,1.90292,6.017088,-40.146706,-2.285673,-3.676182,1.687815,-0.198351,0.606484294,,,,,,,,,,,,,,UPMC Park
979a74ed-e06b-4970-aca9-f43ffca842b8,player_b,4,1,7,2,0,0,left,left,four_seam,in_play,94.95344273,2308.269906,10:45,5.483153412,-2.42636843,5.73251993,-20.25096072,10.33359421,-18.61672527,3.244746531,-0.166140304,0.815457106,665138,,,676782,665138,,medium_line_drive,single,-29.77606201,75.71042198,15.7258079,177.5567232,-37.35070862,Sutter Health Park
2284f766-1f46-40e7-a4d2-1b08dc1cec80,player_b,2,5,2,0,2,2,left,left,four_seam,foul_ball,94.5349285,2305.847963,10:45,5.760167763,-2.26836416,5.717166946,-16.13524643,14.4084684,-13.45090506,3.130446198,-0.327659788,0.790513694,,,,,,,,foul_ball,-132.1678834,73.4175559,26.49814642,219.0062344,-134.0787391,Sutter Health Park
2d38ebdb-f618-4ab6-9e58-941fb7dc37dd,player_a,5,1,4,1,0,0,left,right,changeup,ball_called,88.01502,1775.718466,2:00,5.39525,2.50393,5.68435,-28.52869,8.28663,12.69114,3.78686,1.25574,0.003331359,671246,678894,663923,670208,,678894,,,,,,,,NaturalGasField
0cbaa6c6-dbe4-4806-a1cf-3ad1fad96f09,player_b,1,1,8,0,0,0,right,left,slider,foul_ball,80.83692593,2844.311808,4:30,5.783534733,-2.236690494,5.514352049,-49.33456661,-7.173829701,9.376233164,1.983829812,0.170276022,0.922838151,,,,,,,,foul_ball,,,,,,Cheney Stadium
